price,date,bedrooms,bathrooms,sqft,floors,waterfront,yr_built,yr_renovated
6.05E+05,471,4,2.5,2520,2,0,2004,0
337900,232,3,3.5,1500,3,0,1999,0
5.35E+05,400,3,2.75,2490,2,0,1906,0
3.25E+05,264,4,1,1530,1,0,1957,0
429950,348,4,2.25,1740,1,0,1967,0
7.75E+05,470,3,2.5,3550,2,0,1989,0
6.50E+05,211,2,1,1280,1,0,1965,0
1.20E+06,485,4,2.25,2320,2,0,1967,0
2.75E+05,252,2,1,1140,1,0,1935,0
5.75E+05,209,4,3.5,3930,2,0,1997,0
5.40E+05,217,3,2.5,2370,1,0,1959,0
6.40E+05,155,3,1.75,2340,1,0,1917,0
2.75E+05,265,3,1.5,1240,1,0,1967,0
672800,204,4,2.5,2740,2,0,1997,0
4.95E+05,146,4,2.25,1940,1,0,1956,0
8.20E+05,268,3,2.5,2950,1.5,0,1995,0
4.75E+05,159,4,2.75,1980,1,0,1952,0
1.28E+06,139,4,2,2850,1,0,1970,0
3.80E+05,483,3,1,1160,1,0,1967,0
397500,231,3,2,2130,1,0,1987,0
3.52E+05,126,5,2.5,2420,1,0,1978,0
893880,467,6,2.5,2820,1,0,1967,0
6.35E+05,258,5,3.25,3710,2,0,1986,0
4.20E+05,126,3,2.25,1770,2,0,1977,0
5.03E+05,444,3,2,1260,1,0,1987,0
6.89E+05,251,2,1.75,2330,1,0,1953,0
749500,244,4,2.75,2490,1.5,0,1922,0
1.15E+06,278,6,3.75,4090,2,0,1984,0
563500,159,4,2.5,2800,2,0,2001,0
4.80E+05,180,4,3,2440,2,0,1981,0
374950,476,4,3,2540,1,0,1977,0
308950,464,3,2.5,1600,2,0,1995,0
4.45E+05,259,4,2.75,2680,1,0,1958,0
237200,475,3,1.5,1220,1,0,1968,0
453500,244,3,1.75,1550,1.5,0,1953,0
616500,491,3,2,2080,1,0,1954,0
1.25E+06,217,5,5,5000,2,0,2000,0
3.96E+05,461,1,1,630,1,0,1954,0
2.10E+05,188,3,1,1070,1,0,1949,0
5.39E+05,273,2,1.75,1900,1,0,1919,0
6.05E+05,236,3,2.5,2960,2,0,1979,0
437500,187,3,2,1490,2,0,1948,0
2.15E+05,196,3,1.5,1500,1,0,1952,0
4.40E+05,168,4,2.5,2410,2,0,2000,0
5.25E+05,320,3,1,2000,1,0,1939,0
319900,232,3,1.5,1140,1,0,1985,0
3.35E+05,370,3,1,1120,1,0,1977,0
4.85E+05,310,3,2.25,2900,2,0,1986,0
359999,267,4,2.25,3220,2,0,1976,0
7.99E+05,218,5,2.75,2500,1,0,1959,0
2.80E+05,254,3,2.25,1610,1,0,1977,0
1.05E+06,188,4,2.75,2250,1.5,0,1927,2013
2.90E+05,322,1,2,1240,2,0,1910,0
2.35E+05,350,2,2.25,1660,2,0,1995,0
4.95E+05,273,3,1.75,2080,1,0,1925,0
2.90E+05,419,3,2.25,1880,2,0,1980,0
2.30E+05,300,4,1.5,1050,1,0,1969,0
2.34E+05,415,3,1.75,1480,1,0,1968,0
597400,275,4,2.5,2420,2,0,2001,0
3.70E+05,216,4,2.5,2190,1,0,1966,0
7.55E+05,138,4,2.5,2660,2,0,1993,0
3.42E+05,457,3,2.5,2430,2,0,1999,0
4.97E+05,208,2,1,770,1,0,1918,0
8.35E+05,483,3,1,3060,1,0,1959,0
7.30E+05,287,4,2.75,2920,2,0,1999,0
6.55E+05,273,3,1,1370,1,0,1939,0
2.05E+05,323,3,2.5,1870,2,0,1993,0
632750,461,4,2,1800,1.5,0,1918,0
3.30E+05,131,5,3,2100,1,0,2013,0
527500,279,5,2.25,2530,2,0,1961,0
716500,127,4,2.5,3290,2,0,2002,0
388500,350,4,2.5,1890,2,0,2006,0
5.30E+05,246,3,1.75,1680,1,0,1967,0
4.19E+05,372,3,2.5,2170,2,0,2002,0
3.85E+05,432,3,1.75,1200,1,0,1978,0
6.55E+05,147,4,2.5,2990,2,0,2003,0
1.70E+06,181,4,2.75,3770,2,0,1924,0
2.79E+05,268,2,1,1020,1,0,1904,1958
2.62E+05,404,3,1.5,1700,1,0,1962,0
5.33E+05,218,4,1,1550,1.5,0,1919,0
6.40E+05,456,3,1.75,1680,1,0,1950,0
2.85E+05,159,3,2.25,1680,2,0,1987,0
458400,188,4,2.5,1910,1,0,1921,1968
6.20E+05,441,5,3.25,3160,1,0,1960,0
4.65E+05,131,3,1.5,2020,1,0,1956,0
6.90E+05,215,4,3.75,3210,2,0,1985,0
462500,232,3,2.25,2350,1,0,1977,0
369950,231,4,2.5,1910,2,0,1994,0
124500,449,2,1,840,1,0,1954,0
9.50E+05,217,4,2.25,2620,1,0,1965,0
4.18E+05,166,4,1.5,1220,1,0,1965,0
1.60E+05,343,3,1,1060,1,0,1927,0
4.57E+05,469,4,2.5,2200,1,0,1964,0
5.30E+05,393,2,1.75,2120,1,0,1948,0
3.85E+05,141,3,1,1250,1,0,1956,0
4.91E+05,441,3,1.75,1440,1,0,1958,0
5.21E+05,231,4,2.25,1890,1,0,1967,0
2.55E+05,464,3,1,1140,1,0,1967,0
292050,146,5,3,2840,1,0,2003,0
3.26E+05,139,6,3,1880,1,0,1966,0
3.00E+05,174,2,1,750,1,0,1941,0
291600,484,3,1.75,1630,1,0,1979,0
4.35E+05,414,5,1.5,1720,1,0,1967,0
4.65E+05,351,3,2.5,1600,3,0,2005,0
2.00E+05,170,3,2.25,1230,1.5,0,1913,0
2.38E+05,197,3,1.5,1610,1,0,1959,0
4.55E+05,306,4,2.5,1320,1,0,1956,0
2.30E+05,302,6,3,2180,2,0,1980,0
8.08E+05,253,4,2.25,2190,2,0,1928,0
578500,350,3,1,1490,1.5,0,1916,0
3.90E+05,155,3,2,1463,3,0,2003,0
517500,489,3,2.5,1800,2,0,1989,0
7.55E+05,176,4,2.75,2880,1.5,0,1912,2000
579500,302,3,1.75,1250,1,0,1925,0
649950,271,3,2.75,1670,3,0,2014,0
2.28E+05,127,4,1.75,2000,1,0,1965,0
6.65E+05,335,4,1.75,2280,1.5,0,1926,0
6.89E+05,448,4,2.5,2110,2,0,1999,0
5.60E+05,294,4,2.5,2520,1,0,1977,0
5.29E+05,148,3,1,1590,1,0,1944,0
3.75E+05,372,5,2.5,2100,1,0,1970,0
3.25E+05,265,4,2.75,2090,1,0,1949,0
5.83E+05,379,4,2.5,3390,2,0,1990,0
3.30E+05,483,2,1,790,1,0,1932,0
2.62E+05,471,3,2.5,1970,2,0,1995,0
5.55E+05,436,4,2.5,2870,2,0,2004,0
5.85E+05,425,2,1,1110,1,0,1951,0
425590,422,3,2.75,1940,2,0,2008,0
2.35E+05,153,2,1,720,1,0,1947,0
362362,204,2,1,710,1,0,1909,0
2.52E+05,399,3,2,1370,1,0,1997,0
4.39E+05,357,4,2.5,2690,2,0,1992,0
4.65E+05,223,4,2.25,3360,2,0,1988,0
249900,275,4,2,1500,1.5,0,1983,0
6.65E+05,198,2,2.5,2600,1,0,1926,0
3.70E+05,286,3,1.75,1160,1,0,1972,0
6.20E+05,162,2,1,1430,1.5,0,1929,0
3.75E+05,204,3,1,1870,1,0,1937,0
552625,238,4,2,2560,1,0,1957,0
315500,272,3,1,1160,1,0,1966,0
6.20E+05,261,2,1.75,1680,1,0,1983,0
5.10E+05,328,4,2.5,2010,1,0,1959,0
652500,177,4,2.5,2540,2,0,1987,0
5.74E+05,317,4,2.5,3240,2,0,1998,0
4.30E+05,419,3,2.5,2670,2,0,2010,0
3.90E+05,153,3,2,1080,1,0,1947,0
466500,155,3,1,1430,1,0,1945,0
3.15E+05,300,2,2.25,1290,2,0,1984,0
2.20E+05,124,4,1.5,1240,1,0,1971,0
3.25E+05,429,3,1.75,1840,1,0,1978,0
3.65E+05,482,3,1,1120,1,0,1953,0
3.56E+05,133,3,3.5,2100,2,0,1980,0
3.80E+05,265,4,1.75,2030,1,0,1950,0
5.79E+05,193,4,2.25,2030,2,0,1983,0
6.82E+05,485,2,1,890,1,0,1943,0
4.99E+05,166,3,1.75,1750,1,0,1968,0
333760,477,3,1,1300,1,0,1968,0
7.45E+05,252,4,2.5,2650,2,0,1994,0
3.80E+05,202,3,1.75,1750,1,0,1968,0
4.35E+05,212,3,3,1440,3.5,0,2005,0
5.20E+05,384,3,2.75,1700,1,0,1919,0
9.65E+05,481,4,2.5,3920,2,0,1988,0
2.70E+05,219,3,2.25,1470,1,0,1959,0
1.10E+06,436,5,2.75,2520,1.5,0,1916,0
577500,280,3,1.75,2140,1,0,1964,0
6.50E+05,208,3,1.75,1550,1,0,1911,2011
1227500,338,4,2.5,3180,2,0,1986,0
1.90E+06,254,5,4.25,6510,2,0,1980,0
4.75E+05,201,2,2,1440,1.5,0,1983,0
2.00E+05,453,3,1,1150,1,0,1970,0
3.97E+05,170,4,2.5,2320,2,0,1997,0
383610,414,3,2,1230,1,0,1989,0
2.75E+05,208,4,2.5,2060,2,0,1999,0
8.40E+05,189,3,2,2783,2,0,1910,1999
3.65E+05,260,4,2.5,2140,2,0,1985,0
3.62E+05,246,3,2.75,1420,2,0,2004,0
3.50E+05,304,3,1.75,2090,1,0,1956,0
2.00E+05,314,2,1.75,1320,1.5,0,1980,0
2.99E+05,490,4,2.5,2300,1,0,1979,0
5.55E+05,279,4,1.5,3050,1,0,1966,0
1.33E+06,420,3,2.25,2960,1,0,1953,0
8.96E+05,180,5,2.75,2520,1,0,1960,0
5.50E+05,350,2,1.75,1740,1,0,1950,0
324500,492,2,1,1300,1,0,1986,0
312500,369,3,1,1170,1,0,1960,0
4.85E+05,468,4,3.25,1946,2,0,1990,0
5.11E+05,292,2,1,1250,1,0,1923,0
139500,447,2,1.5,1230,2,0,1983,0
4.64E+05,161,4,2.5,2180,2,0,1989,0
2.55E+05,483,3,1.75,1740,1,0,1978,0
679975,471,4,2.5,3830,2,0,2004,0
624800,189,3,2,2250,1,0,1964,0
9.20E+05,323,3,2.75,2590,2,0,1983,0
1.37E+06,149,3,2.5,2090,1.5,0,1928,0
5.10E+05,345,3,1.5,2400,1,0,1964,0
289659,176,4,2.25,2260,2,0,1984,0
5.85E+05,478,4,2.5,2910,2,0,1999,0
5.55E+05,176,5,3,3640,2,0,2004,0
9.40E+05,436,4,2.75,3770,2,0,1964,0
4.60E+05,251,3,2,1600,1,0,1979,0
3.19E+05,324,3,2.5,2110,2,0,1978,0
2.80E+05,138,3,2.5,1720,2,0,2005,0
2.50E+05,321,3,1,1100,1,0,1917,0
749950,380,4,2.5,2620,2,0,1990,0
4.58E+05,149,5,2.5,3090,1,0,1957,0
4.65E+05,456,3,2.5,1890,2,0,2000,0
5.80E+05,467,3,1.75,1850,1,0,1977,0
7.00E+05,217,4,2.5,3100,2,0,1994,0
3.50E+05,313,4,2.5,2506,2,0,2007,0
4.56E+05,247,4,1,1700,1,0,1977,0
2.90E+05,413,3,2,1550,1.5,0,1983,0
4.75E+05,191,4,2.75,2200,1,0,1980,0
2.85E+05,250,3,2.5,1890,2,0,2005,0
3.09E+05,422,3,1,1140,1,0,1962,0
8.60E+05,125,4,2,3740,2,0,2000,0
2.19E+05,421,3,2.25,1940,1,0,1979,0
546500,281,3,2.5,2130,2,0,1990,0
3.38E+05,408,2,1,1470,1,0,1919,0
5.05E+05,434,2,1,1070,1,0,1942,0
3.40E+05,274,4,1.75,1680,1,0,1979,0
6.78E+05,233,3,2.25,2730,2,0,1990,0
8.00E+05,341,3,1.75,1890,1,0,1969,0
1.12E+05,205,1,1,1080,1,0,1963,0
2.52E+05,433,3,1.75,1440,1.5,0,1925,0
3.35E+05,154,4,2.75,2540,1,0,1979,0
6.10E+05,183,3,2,2300,1,0,1955,0
2.45E+05,300,3,2,1690,1,0,1979,0
493500,400,3,1.75,1800,1,0,1972,0
596500,371,4,2.25,1770,2,0,1986,0
2.45E+05,181,3,2,1190,1.5,0,1907,0
333500,299,3,1.75,1320,1,0,1977,0
3.73E+05,313,3,1,1290,1,0,1976,0
759900,204,4,2.5,3000,2,0,2008,0
3.17E+05,237,3,2.25,1358,3,0,2007,0
6.70E+05,496,3,1.5,1220,1.5,0,1914,0
9.85E+05,309,2,2.5,2720,2,1,1990,0
3.10E+05,484,3,1.5,1060,1,0,1983,0
7.50E+05,287,4,2.5,3020,2,0,1997,0
4.08E+05,201,3,2,1640,2,0,1987,0
9.00E+05,167,5,3.75,3870,2,0,1998,0
4.60E+05,387,4,2.25,2860,1,0,1957,0
3.39E+05,440,4,2.5,1740,1,0,1952,0
6.60E+05,467,3,2,1140,1,0,1909,0
449950,476,4,3,3290,2,0,1990,0
2.35E+05,236,3,1,1210,1,0,1930,0
7.69E+05,377,5,2.25,3320,1,0,1964,0
4.28E+05,126,2,2,1350,1,0,2003,0
4.45E+05,135,3,2.25,1990,2,0,1984,0
4.62E+05,444,4,2.5,2060,1,0,1974,0
7.75E+05,490,3,1,1460,1.5,0,1916,0
6.05E+05,334,4,1.75,2250,1,0,1967,0
193500,288,2,1,950,1,0,1946,1995
389950,141,4,2.5,3140,2,0,1991,0
7.90E+05,191,4,3.5,3560,2,0,2006,0
4.42E+05,394,2,1,1410,1,0,1918,0
8.90E+05,163,4,2.25,2770,2,0,1974,0
2.35E+05,442,3,1,1864,1,0,1958,0
4.95E+05,350,4,1.75,1930,1,0,1959,0
6.00E+05,369,4,2.5,3870,2,0,2007,0
1.40E+06,168,3,2,2020,1.5,0,1937,0
2.51E+05,237,3,2,1300,1,0,1967,0
4.71E+05,449,4,2.25,3410,2,0,1978,0
5.97E+05,446,4,2.5,2370,2,0,1995,0
8.04E+05,265,5,3.5,2770,2,0,1985,0
3.57E+05,285,3,1.75,1250,1,0,1972,0
419990,232,3,2.5,1690,2,0,2014,0
7.25E+05,313,4,2.5,3040,2,0,1987,0
2.75E+05,404,3,2.5,2710,2,0,2003,0
4.45E+05,267,3,2.25,1190,1,0,1984,0
5.10E+05,254,3,2.5,2300,2,0,1995,0
3.30E+05,146,4,1,1360,1,0,1955,0
2.70E+05,229,3,1,1500,1,0,1942,0
4.95E+05,457,4,2,1610,1,0,1941,0
2.25E+05,429,4,1.75,1420,2,0,1950,2001
716528,488,3,1.5,1750,1,0,1952,0
2.60E+05,286,3,2.5,1510,2,0,1991,0
4.71E+05,159,4,2.5,2330,2,0,1998,0
6.90E+05,421,5,3.5,2690,2,0,1919,1984
5.48E+05,482,5,1.5,1700,1.5,0,1937,0
5.05E+05,206,3,1,1020,1,0,1928,0
3.25E+05,350,3,1,1160,1,0,1966,0
6.82E+05,308,4,2.25,2450,2,0,1980,0
6.05E+05,167,3,2.25,2010,2,0,1985,0
276200,489,2,1.75,1370,1,0,1975,0
5.30E+05,204,3,1,1370,1.5,0,1906,0
2.45E+05,244,3,3,1990,1,0,1988,0
654950,153,4,2.5,2790,2,0,1987,0
221900,287,2,1,780,1,0,1939,0
4.66E+05,483,4,2,2240,1,0,1926,0
383150,408,3,2,2210,1,0,2003,0
657100,124,4,1,1390,1,0,1924,0
5.39E+05,435,3,2,1800,2,0,1988,0
4.00E+05,247,6,3,3320,1,0,1977,0
2.15E+05,170,4,2.5,1960,1,0,1931,0
4.89E+05,327,2,1,850,1,0,1927,0
6.49E+05,308,4,2.5,2980,2,0,1994,0
7.00E+05,496,4,1.75,1980,1,0,1953,0
268500,139,2,1,790,1,0,1953,0
5.15E+05,160,3,2.5,1800,2,0,1996,0
6.85E+05,418,4,2,2260,1,0,1978,0
3.05E+05,288,2,1.5,800,2,0,2006,0
9.50E+05,376,4,2,2490,1.5,0,1926,0
292500,449,4,2.5,1610,2,0,2006,0
2.70E+05,225,4,1.75,1850,1,0,1956,0
4.50E+05,337,4,1.75,1850,1,0,1956,0
5.35E+05,299,4,1,1920,1.5,0,1920,0
5.50E+05,429,3,2.5,1740,2,0,2000,0
457500,174,3,2.25,1430,2,0,1996,0
136500,125,3,1.5,1420,1,0,1962,0
224097,280,3,1.5,1420,1,0,1962,0
2.54E+05,264,3,2.5,1560,2,0,1994,0
3.35E+05,161,4,2.25,2030,1,0,1963,0
594950,456,5,2.5,3280,2,0,2012,0
3.50E+05,238,3,1.75,1360,1,0,1983,0
169950,258,3,1,1180,1,0,1970,0
432500,278,3,2.5,1940,1,0,1979,0
4.40E+05,139,2,1.75,1300,2,0,1948,0
233703,260,3,2.25,1650,2,0,1985,0
3.10E+05,317,3,1.5,1140,2,0,1988,0
7.35E+05,456,3,2.5,2540,2,0,1998,0
7.30E+05,350,4,2.75,3440,2,0,2014,0
2.57E+05,296,3,1.75,1800,1,0,1961,0
4.85E+05,138,2,2.25,1260,3,0,2004,0
8.99E+05,169,4,2.25,2370,1,0,1959,0
2.79E+05,321,3,1,1520,1.5,0,1952,0
2.25E+05,344,4,2,1750,1,0,1974,0
1.36E+06,175,3,1.5,2680,2,0,1913,0
3.55E+05,222,3,2.5,1590,2,0,2000,0
382500,121,4,1.75,1560,1,0,1967,0
324360,310,3,2.5,2000,2,0,1992,0
3.15E+05,447,3,1.75,2380,1.5,0,1966,0
4.26E+05,196,2,1,2230,2,0,1951,0
3.95E+05,460,5,2.5,2820,2,0,2003,0
212644,324,3,1,1570,1.5,0,1922,0
5.10E+05,281,3,3,1845,2,0,1947,0
8.50E+04,257,2,1,830,1,0,1939,0
2.35E+05,363,2,1,830,1,0,1939,0
2.95E+05,462,4,2.5,2030,2,0,2001,0
720001,221,3,2.5,1430,1.5,0,1910,0
313950,125,3,1,1510,1,0,1940,0
4.15E+05,280,3,1,1510,1,0,1940,0
3.05E+05,138,3,1.75,1610,1,0,1981,0
6.25E+05,273,3,1.5,1600,1.5,0,1906,0
4.90E+05,468,3,1,1420,1,0,1961,0
269950,202,3,2,1660,2,0,1987,0
2.70E+06,224,5,4,4230,2,1,1949,1985
8.29E+05,224,4,3,3310,2.5,0,1900,0
6.35E+05,240,4,2.5,2470,1,0,1987,0
217500,435,3,1,1040,1,0,1959,0
2.70E+05,196,4,1.75,1850,1,0,1965,0
1.25E+06,268,3,3,4610,2,0,1947,1999
4.80E+05,391,4,2.5,2480,2,0,2007,0
5.75E+05,125,3,1.75,2130,1,0,1954,0
426950,306,4,2.75,2350,2,0,2001,0
1.25E+05,247,3,1,920,1,0,1960,0
2.08E+05,439,3,1,920,1,0,1960,0
3.25E+05,266,4,2,1780,1,0,1976,0
597157,264,7,4,2690,1,0,1960,0
728725,371,4,2.5,3010,2.5,0,2006,0
7.08E+05,229,5,2,3180,1,0,1968,0
1.30E+06,203,4,3,4120,2,0,2005,0
4.05E+05,478,3,1,1280,1,0,1977,0
5.50E+05,300,4,2.75,1690,1.5,0,1945,0
4.51E+05,463,4,2.5,2320,2,0,2006,0
540500,169,5,3.75,3090,2,0,2014,0
1.03E+06,279,5,3.5,5050,2,0,2001,0
2.18E+05,328,4,1,1640,1,0,1963,0
5.62E+05,292,4,2.25,2170,1,0,1974,0
401500,223,4,2.5,3140,2,0,1977,0
196700,315,2,1,1090,1,0,1954,0
5.83E+05,233,3,1.75,1930,1,0,1975,0
309900,337,5,2.5,2100,1,0,1974,0
4.85E+05,288,4,3,3110,2,0,1995,0
4.65E+05,478,3,1,930,1,0,1926,0
5.95E+05,223,4,2.25,2050,2,0,1984,0
2.54E+05,198,3,1,1160,1,0,1958,0
488500,302,3,2.75,1820,2,0,1994,0
2.60E+05,299,4,2.5,2110,2,0,1977,0
1.66E+05,366,2,1,870,1,0,1944,0
4.40E+05,310,2,1.5,1080,1,0,1923,0
3.75E+05,397,3,2,1260,2,0,1943,0
529500,420,2,1,900,1,0,1944,0
3.38E+05,286,2,1,750,1,0,1934,0
335620,439,3,2.25,1800,1,0,1986,0
4.64E+05,400,4,2.25,2220,1,0,1978,0
3.54E+05,275,2,1,1390,1,0,1925,0
6.01E+05,225,4,3.5,2160,2,0,1998,0
2.85E+05,478,3,2.25,1840,1,0,1979,0
462500,272,2,2,1690,2,0,1906,0
3.50E+05,191,4,2.5,2650,2,0,1989,0
3.29E+05,357,4,1,1120,1,0,1972,0
312500,465,4,2.5,2500,1,0,1984,2008
3.70E+05,163,4,2.5,2220,2,0,2001,0
399900,434,3,1.75,1260,1,0,1979,0
3.98E+05,323,3,1,1480,1.5,0,1925,0
550500,427,2,1.5,930,1,0,1909,0
7.09E+05,419,3,2.75,2780,1.5,0,1913,0
4.02E+05,345,5,2.75,2770,1,0,1965,0
4.50E+05,176,3,1.5,1530,1,0,1952,0
5.24E+05,323,3,2.25,2140,1,0,1961,0
8.00E+05,350,4,2.75,4600,1,0,1989,0
1.85E+05,265,4,1,1760,1,0,1966,0
3.65E+05,415,4,1,1760,1,0,1966,0
9.25E+05,251,4,2.5,3110,2,0,1989,0
7.14E+05,456,3,1.75,2260,1,0,1968,0
4.95E+05,288,3,2,1460,1,0,1972,0
5.35E+05,474,3,2.25,2050,1,0,1990,0
8.80E+05,296,4,2.5,2340,1,0,1953,2007
1.50E+05,166,3,1.5,1230,1,0,1949,0
554500,450,3,2.25,1880,1,0,1972,0
5.20E+05,462,3,1.75,1280,1.5,0,1916,0
839990,233,4,2.75,3660,2,0,2014,0
5.00E+05,233,3,2.5,1650,2,0,2003,0
3.05E+05,371,2,1,1960,1.5,0,1936,0
247800,213,3,2.5,1580,2,0,2003,0
344200,191,4,2.5,2490,2,0,2000,0
459950,173,4,2.5,2000,2,0,2003,0
229900,257,4,1.75,1550,1,0,1967,0
7.50E+05,414,4,2.25,2820,1,0,1974,0
5.09E+05,296,4,2.5,2600,1,0,1983,0
6.80E+05,448,4,1,2200,1,0,1956,0
661500,177,5,2.5,2500,1,0,1977,0
3.70E+05,328,2,1,1270,3,0,2000,0
7.85E+05,197,4,2.75,2900,1,0,1978,0
3.55E+05,229,2,1,840,1,0,1952,0
4.46E+05,211,4,2,1940,1,0,1951,0
8.30E+05,392,5,3.5,3490,2,0,1996,0
3.24E+05,300,3,2.5,1940,2,0,1990,0
5.00E+05,280,4,2.25,2490,2,0,1981,0
7.45E+05,289,3,1,1390,1,0,1951,0
1.20E+06,313,4,2.5,3940,2,0,1921,0
3.85E+05,348,2,2.5,1760,1,0,1988,0
5.65E+05,344,3,2.25,2560,1,0,1958,0
4.65E+05,322,4,2.5,2300,1,0,1979,0
4.01E+05,238,3,3.25,1770,3,0,2001,0
3.85E+05,169,3,1.75,2310,1,0,1978,0
3.95E+05,289,3,2.5,2310,2,0,1989,0
2.45E+05,468,5,1.5,2000,1.5,0,1946,0
5.00E+05,448,3,2,1540,1,0,1994,0
3.34E+05,306,5,1.75,2590,1,0,1979,0
5.50E+05,485,3,1,980,1,0,1953,0
2.16E+05,327,3,1,1730,1,0,1961,0
340500,302,3,2.5,3070,3,0,1928,0
3.75E+05,224,4,2.25,2100,2,0,1975,0
6.00E+05,373,3,2.75,2080,1,0,1966,0
3.75E+05,134,4,1.75,1890,1,0,1960,0
536500,128,4,1.75,2000,1.5,0,1926,0
599900,266,3,3,3030,2,0,1984,0
7.50E+05,427,2,1.5,1110,1,0,1904,0
3.55E+05,406,3,1,1650,1,0,1955,0
5.90E+05,181,3,2,1410,1,0,1947,0
6.80E+05,491,2,1,2140,1,0,1946,0
4.29E+05,278,3,2.5,1860,2,0,1994,0
5.81E+05,486,2,1,1170,1,0,1909,0
463800,454,3,1.5,980,1,0,1968,0
2.98E+06,345,5,5.5,7400,2,0,2001,0
4.43E+05,187,5,1.75,1650,1.5,0,1902,0
276200,267,3,2.5,1480,1,0,1986,0
6.30E+05,477,5,3.5,4060,2,0,2001,0
5.70E+05,355,3,1.75,1370,2,0,1927,0
979700,285,4,2.25,2480,2,0,1929,0
7.30E+05,344,4,2.5,2030,1.5,0,1921,0
268450,337,5,2.25,2200,1,0,1963,0
4.90E+05,427,3,1.75,1770,1,0,1962,0
8.08E+05,238,3,2.5,2550,1,0,1957,0
3.50E+05,484,3,1,1250,1,0,1969,0
6.95E+05,300,4,1.75,2390,1,0,1957,0
1.23E+06,162,4,2.5,5730,2,0,1991,0
309950,224,1,1,1120,1.5,0,1950,0
1.34E+05,302,3,1,1270,1,0,1942,0
645500,321,4,2.5,2390,2,0,1988,0
7.50E+05,432,3,2,1760,1.5,0,1927,0
1.40E+06,282,3,2.5,2560,2,0,1967,2003
344900,267,4,1.75,1820,1,0,1955,0
601450,280,2,3.25,1840,3,0,2001,0
5.75E+05,371,4,2,1810,2,0,1909,0
4.05E+05,140,3,1.75,2470,1,0,1962,0
5.18E+05,174,4,2.75,2520,2,0,1999,0
2.65E+05,197,2,1,1600,1,0,1947,0
1.80E+05,267,3,1,1280,1,0,1969,0
2.85E+05,441,3,2.5,1590,2,0,1985,0
4.33E+05,439,3,2.75,2000,1,0,1954,2014
3.99E+05,418,3,1.75,1780,1,0,1977,0
5.65E+05,213,3,2.5,1700,2,0,1966,0
406500,419,3,1.5,1970,1,0,1966,0
4.20E+05,218,4,1.75,1940,1,0,1955,0
9.65E+05,415,4,3.5,3290,1.5,0,1906,2004
1.38E+06,296,4,3.5,3500,2,0,1996,0
353950,279,5,2.25,3260,2,0,1982,0
847700,190,5,3.25,4230,2,0,1996,0
1.85E+05,182,5,1,1590,1.5,0,1942,0
2.69E+05,322,2,1.5,1010,1,0,1923,0
422800,357,3,1.75,1820,1,0,1976,0
379950,348,2,1,870,1,0,1947,0
5.25E+05,359,3,2,1620,1,0,1969,0
8.10E+05,198,4,3.5,3980,2,0,2006,0
209950,202,4,1,1630,1,0,1962,0
439950,337,3,2,1230,2,0,2003,0
554820,142,4,2,3510,1,0,1965,1982
3.59E+05,477,4,2.5,2160,2,0,2002,0
242500,252,3,1,1020,1,0,1941,0
3.30E+05,268,3,1.75,1590,1,0,1954,0
7.40E+05,308,3,2.25,3440,2,0,1979,0
6.30E+05,351,5,1,3020,2,0,1901,0
7.50E+05,226,3,1.75,2280,1,0,1941,0
6.95E+05,285,4,2.5,2790,2,0,1999,0
1.09E+05,378,2,0.5,580,1,0,1941,0
3.89E+05,420,3,1.5,2030,1,0,1961,0
4.47E+05,295,2,1,850,1,0,1924,0
1.20E+06,363,3,2,2480,1,0,1955,0
3.15E+05,343,3,1.75,1010,1,0,1977,0
6.40E+05,468,3,2.5,2420,2,0,1988,0
5.70E+05,322,3,2.25,2180,2,0,1984,0
4.95E+05,216,3,2.75,1830,2,0,1997,0
449500,153,5,2.75,2040,1,0,1969,0
1084500,440,4,2.75,2640,2,0,1943,2004
294950,434,2,1,1060,1,0,1952,0
170500,265,3,1,1640,1,0,1960,0
3.12E+05,341,4,1,1190,1.5,0,1926,0
3.50E+05,299,3,2.5,2180,1,0,1992,0
6.90E+05,208,4,2.5,2120,2,0,1989,0
3.75E+05,160,4,2.5,2210,2,0,1999,0
5.75E+05,217,4,2.5,2510,2,0,1987,0
6.46E+05,154,4,2.25,2500,1,0,1978,0
239950,450,3,2.5,1560,2,0,1974,0
4.00E+05,209,5,2.5,2510,1.5,0,1929,0
4.55E+05,385,4,1.75,3060,1,0,1958,0
2.40E+05,246,3,2,1310,1,0,1990,0
3.40E+06,492,4,4,4260,2,0,1939,2010
6.95E+05,181,3,2,2500,1.5,0,1922,0
304950,266,2,1,670,1,0,1942,0
6.50E+05,216,3,1.75,1840,1,0,1914,0
402500,195,3,1.75,1480,2,0,1995,0
4.82E+05,175,3,2.5,2420,2,0,1998,0
6.55E+05,303,3,2,1820,1,0,1923,0
5.77E+05,268,5,2.75,1940,2,0,1951,0
3.50E+05,292,3,2.5,1630,2,0,1986,0
4.15E+05,250,4,2.25,2520,1,0,1970,0
396400,210,4,2.5,2120,2,0,1983,0
654300,463,3,2.5,2490,2,0,2000,0
774950,327,4,2.5,3410,2,0,2004,0
8.55E+05,244,4,2,2380,2,0,1925,0
1.15E+06,176,3,2.5,2490,2,0,1918,0
3.30E+05,149,2,2.5,1240,2,0,2007,0
2.90E+05,265,4,2.25,1900,1,0,1959,0
519500,322,3,3,2390,1.5,0,2008,0
